SCW, Start Time, End Time
248600300010.001, 59670.5296486557, 59670.5689310864
248600310010.001, 59670.5705167355, 59670.6511880797
248700410010.001, 59673.1245924928, 59673.1654953029
248700410020.001, 59673.1654953029, 59673.2062129277
248700410030.001, 59673.2062129277, 59673.2614907486
248700430010.001, 59673.2724051089, 59673.3131111583
248700440010.001, 59673.3146852336, 59673.355333412
248700450010.001, 59673.3566644315, 59673.3973704797
248700460010.001, 59673.3989329809, 59673.4396043062
248700470010.001, 59673.4411668073, 59673.4818149838
248700480010.001, 59673.4833427627, 59673.5240256609
248700490010.001, 59673.5253566803, 59673.5660511522
248700500010.001, 59673.5676252273, 59673.6082734025
248700510010.001, 59673.6098590517, 59673.6504956525
248700520010.001, 59673.651838246, 59673.692532717
248700530010.001, 59673.6940604957, 59673.7347549665
248700540010.001, 59673.7360859858, 59673.7768036045
248700550010.001, 59673.7784008278, 59673.8190258536
248700560010.001, 59673.8206115028, 59673.8612365284
248700570010.001, 59673.8628221776, 59673.9034356289
248700580010.001, 59673.9049634076, 59673.9456463033
248700590010.001, 59673.9469888968, 59673.9876833664
248700600010.001, 59673.9890259598, 59674.0297204294
248700610010.001, 59674.0310630228, 59674.0717574922
248700620010.001, 59674.0730885116, 59674.113794555
248700630010.001, 59674.1151255743, 59674.1558431918
248700640010.001, 59674.1571857852, 59674.1978802544
248700650010.001, 59674.1992344219, 59674.239917317
248700660010.001, 59674.2412599105, 59674.2819543796
248700670010.001, 59674.283296973, 59674.3241997756
249300380010.001, 59689.3629144909, 59689.3844770081
249300390010.001, 59689.3862478428, 59689.4068265631
249300410010.001, 59689.4306576008, 59689.4514793768
249300420010.001, 59689.4532386374, 59689.4738405057
249300430010.001, 59689.4755997664, 59689.4961900605
249300440010.001, 59689.4977178395, 59689.5185396151
249300450010.001, 59689.519928505, 59689.5407734286
249300460010.001, 59689.5421738927, 59689.5630072421
249300470010.001, 59689.5640373354, 59689.5848822588
249300480010.001, 59689.5866183712, 59689.6072433868
249300490010.001, 59689.6089794992, 59689.6295929405
249300500010.001, 59689.6311322935, 59689.6519424941
249300510010.001, 59689.6533545322, 59689.6741994548
249300520010.001, 59689.6759587154, 59689.6965721562
249300540010.001, 59689.7201832843, 59689.7410166323
249300550010.001, 59689.7424633926, 59689.7632967405
249300560010.001, 59689.7645004451, 59689.7851717557
249300570010.001, 59689.7869657384, 59689.807521308
253600340010.001, 59803.5744886008, 59803.6149863193
253600350010.001, 59803.6167571541, 59803.637335875
253600360010.001, 59803.6387710613, 59803.6596159861
253600370010.001, 59803.6610511725, 59803.6818845232
253600380010.001, 59803.6833312836, 59803.7041646342
253600390010.001, 59803.7057039873, 59803.7265257636
253600400010.001, 59803.7279609499, 59803.748782726
253600410010.001, 59803.7502063383, 59803.7710396883
253600420010.001, 59803.7727873749, 59803.7934008172
253600430010.001, 59803.7948128553, 59803.815646205
253600440010.001, 59803.817185558, 59803.8379957594
253600450010.001, 59803.8396971496, 59803.8603453136
253600460010.001, 59803.8617342035, 59803.8825791268
253600470010.001, 59803.8843036651, 59803.9049402548
253600480010.001, 59803.9063407187, 59803.9271856417
253600490010.001, 59803.9285166612, 59803.94935001
253600500010.001, 59803.9510514001, 59803.9717111375
253600510010.001, 59803.9734241017, 59803.9940722648
253600520010.001, 59803.9957736549, 59804.016421818
253600530010.001, 59804.0177991338, 59804.038632482
253600540010.001, 59804.0402528535, 59804.0609820348
253600550010.001, 59804.0623477765, 59804.0831811245
253600560010.001, 59804.0845352921, 59804.105380214
253600570010.001, 59804.1070468819, 59804.1277413406
253600580010.001, 59804.1294543048, 59804.1501024671
254200040010.001, 59818.391583544, 59818.4124168994
254200050010.001, 59818.4137594934, 59818.4345928485
254200060010.001, 59818.4362247946, 59818.4569539825
254200070010.001, 59818.4582850024, 59818.4791299308
254200080010.001, 59818.4804609506, 59818.5013174527
254200090010.001, 59818.5026484725, 59818.5234934
254200100010.001, 59818.5248244198, 59818.5456577729
254200110010.001, 59818.5472665707, 59818.5680073307
254200120010.001, 59818.5695351099, 59818.5903684622
254200130010.001, 59818.591711056, 59818.6125328339
254200140010.001, 59818.6141300576, 59818.6349055388
254200150010.001, 59818.6362365585, 59818.6570699098
254200160010.001, 59818.6584125036, 59818.6792574287
254200170010.001, 59818.6807852078, 59818.7016069844
254200180010.001, 59818.7031926339, 59818.7239796881
254200190010.001, 59818.7255537634, 59818.7463292433
254200200010.001, 59818.7476718369, 59818.768516761
254200210010.001, 59818.7698477806, 59818.7906811304
254200220010.001, 59818.792023724, 59818.8128570736
254200230010.001, 59818.8144195748, 59818.8352066279
254200240010.001, 59818.8367691291, 59818.8575793301
254200250010.001, 59818.8591418313, 59818.879940458
254200260010.001, 59818.8812714775, 59818.9021164005
254600640010.001, 59830.4431773325, 59830.4647514199
254600650010.001, 59830.4663023467, 59830.4871009707
254600660010.001, 59830.48843199, 59830.5092769102
254600670010.001, 59830.5106079296, 59830.5314528498
254600680010.001, 59830.5327838691, 59830.5536172152
254600690010.001, 59830.5549598086, 59830.5757931547
254600700010.001, 59830.5771357481, 59830.5979690942
254600710010.001, 59830.5993116876, 59830.6201450337
254600720010.001, 59830.6214876271, 59830.6423209731
254600750010.001, 59830.6883626678, 59830.7092075879
254600760010.001, 59830.7107469407, 59830.7315687126
254600770010.001, 59830.732911306, 59830.753744652
254600780010.001, 59830.7550756714, 59830.7759205914
254600790010.001, 59830.7774483701, 59830.7982817161
254600800010.001, 59830.7998094948, 59830.8206428408
254600810010.001, 59830.8221706195, 59830.8430039654
254600820010.001, 59830.8443349847, 59830.8651799047
254600840010.001, 59830.8886868634, 59830.9095317834
254600850010.001, 59830.9110595621, 59830.9318813339
254600860010.001, 59830.9334091126, 59830.9542424585
254600870010.001, 59830.9557702372, 59830.976603583
254600880010.001, 59830.9779461764, 59830.9987795223
255400710010.001, 59851.9779837762, 59851.9991296227
255400720010.001, 59852.0006921237, 59852.0214907478
255400730010.001, 59852.0228217672, 59852.0436666876
255400750010.001, 59852.0673588322, 59852.0881921788
255400760010.001, 59852.0895347723, 59852.1103681189
255400770010.001, 59852.1117107124, 59852.1325440592
255400780010.001, 59852.1341065602, 59852.1549051849
255400790010.001, 59852.1564676859, 59852.1772663108
255400800010.001, 59852.1788172377, 59852.1996158627
255400810010.001, 59852.2011436415, 59852.2219654148
255400820010.001, 59852.2233080083, 59852.2441413558
255400830010.001, 59852.2456922828, 59852.2665024823
255400840010.001, 59852.2678335018, 59852.2886784236
255400850010.001, 59852.2902293506, 59852.3110395504
255400860010.001, 59852.3125557551, 59852.3334006772
255400870010.001, 59852.3347316967, 59852.3555766188
255400880010.001, 59852.3571275459, 59852.37794932
255400890010.001, 59852.3792803394, 59852.4001252618
255400900010.001, 59852.4014562812, 59852.4222896295
255400910010.001, 59852.4238174084, 59852.4446507567
255400920010.001, 59852.4459933503, 59852.4668266987
255400930010.001, 59852.4681692922, 59852.4890026406
255400940010.001, 59852.4903452342, 59852.5111785826
255400950010.001, 59852.5127179356, 59852.6116184703
255700030010.001, 59858.2954533151, 59858.336969549
255700040010.001, 59858.3383121426, 59858.3798746726
255700050010.001, 59858.3812172661, 59858.422768222
255700060010.001, 59858.4241108156, 59858.4656617714
255700070010.001, 59858.4671895503, 59858.5087289322
255700080010.001, 59858.5100599516, 59858.5516224818
255700090010.001, 59858.5529535013, 59858.5945160317
255700100010.001, 59858.5958470512, 59858.6374095819
255700110010.001, 59858.6389836571, 59858.6804767437
255700120010.001, 59858.6820045226, 59858.7235670539
255700130010.001, 59858.7249675179, 59858.766460605
255700140010.001, 59858.7680462544, 59858.8095393418
255700150010.001, 59858.8108819354, 59858.8524328936
255700160010.001, 59858.8540069689, 59858.8955000569
255700170010.001, 59858.8970278359, 59858.9385672205
255700180010.001, 59858.9401528699, 59858.9816343844
255700190010.001, 59858.9832316079, 59859.0247131227
255700200010.001, 59859.0260441423, 59859.0676182501
255700210010.001, 59859.0689608437, 59859.1105002296
255700220010.001, 59859.1118428233, 59859.1533937837
255700230010.001, 59859.1550141554, 59859.1964840975
255700240010.001, 59859.1980928952, 59859.2395628377
255700250010.001, 59859.2411716353, 59859.28261843
255700260010.001, 59859.2839494497, 59859.3255119855
255700280010.001, 59859.3362064392, 59859.3771092526
255700280020.001, 59859.3771092526, 59859.4178268809
255700280030.001, 59859.4178268809, 59859.4653037744
255700300010.001, 59859.4759866542, 59859.5168547457
255700310010.001, 59859.5184172471, 59859.5592390423
255700320010.001, 59859.560570062, 59859.6014381533
255700330010.001, 59859.602769173, 59859.6436372641
255700340010.001, 59859.6449682838, 59859.6858363747
255700350010.001, 59859.6873525797, 59859.7281975222
255700360010.001, 59859.729540116, 59859.7703966324
255700370010.001, 59859.7717392261, 59859.8126073165
255700380010.001, 59859.8139499103, 59859.8548064265
255700390010.001, 59859.856392076, 59859.8971907218
255700400010.001, 59859.8987185009, 59859.9395750172
255700410010.001, 59859.9409060369, 59859.9817741273
255700420010.001, 59859.9833597768, 59860.0241584228
255700430010.001, 59860.0254894424, 59860.0663459589
255700440010.001, 59860.0679316084, 59860.1087186805
255700450010.001, 59860.1102464596, 59860.1511029763
255700460010.001, 59860.1527117739, 59860.1934756981
255700470010.001, 59860.1950844957, 59860.2358599941
255700490010.001, 59860.2793901246, 59860.3202582161
255700500010.001, 59860.3215892357, 59860.3624457533
255700510010.001, 59860.3640776992, 59860.4048416242
255700520010.001, 59860.406461996, 59860.4472143473
255700530010.001, 59860.4488347191, 59860.4895986447
255700540010.001, 59860.4909412385, 59860.5318324793
255900400010.001, 59865.101743062, 59865.1290694695
255900410010.001, 59865.1306666928, 59865.1579120817
255900420010.001, 59865.1592546752, 59865.1865695088
255900430010.001, 59865.1879121024, 59865.2152269362
255900440010.001, 59865.2165695297, 59865.2438959379
255900450010.001, 59865.2454237168, 59865.2727385512
255900460010.001, 59865.2741274411, 59865.3013844054
255900470010.001, 59865.3027269989, 59865.3300418339
255900480010.001, 59865.3313844275, 59865.3586992627
255900490010.001, 59865.3603196343, 59865.3875418772
255900500010.001, 59865.3890696561, 59865.4163844919
255900510010.001, 59865.4177270855, 59865.4450534957
255900520010.001, 59865.4466854414, 59865.473896111
255900530010.001, 59865.4752387047, 59865.5025535414
255900540010.001, 59865.504173913, 59865.5313845832
255900550010.001, 59865.5329123622, 59865.5602156253
255900560010.001, 59865.5618591452, 59865.5890350936
255900570010.001, 59865.5906786135, 59865.6178892845
255900580010.001, 59865.6192434523, 59865.6465698644
255900590010.001, 59865.6479240323, 59865.6752504447
255900600010.001, 59865.6765814643, 59865.7039078771
255900610010.001, 59865.7055861193, 59865.732738921
255900620010.001, 59865.7344171632, 59865.7615815394
255900630010.001, 59865.7632482075, 59865.790412584
255900640010.001, 59865.791778326, 59865.8210607602
256100040010.001, 59868.9622319014, 59868.9934356251
256100050010.001, 59868.9948939594, 59869.0260861095
256100060010.001, 59869.0275560178, 59869.0587365945
256100070010.001, 59869.0601486325, 59869.09132921
256100080010.001, 59869.0927991185, 59869.1239681228
256100090010.001, 59869.1253454386, 59869.1566070363
256100100010.001, 59869.1580422226, 59869.1892343765
256100110010.001, 59869.190692711, 59869.2218617175
256100120010.001, 59869.2234357928, 59869.2546395222
256100130010.001, 59869.2563524866, 59869.2874057535
256100140010.001, 59869.2888177918, 59869.3200215223
256100150010.001, 59869.3217460608, 59869.3527993286
256100160010.001, 59869.3542460892, 59869.3854266724
256100170010.001, 59869.3870354701, 59869.4182044797
256100180010.001, 59869.4196280921, 59869.4508202502
256100190010.001, 59869.4525216406, 59869.4835980582
256100200010.001, 59869.4853110228, 59869.5163758666
256100210010.001, 59869.5180772571, 59869.5491305271
256100220010.001, 59869.5506698804, 59869.5818967619
256100230010.001, 59869.5835171339, 59869.6146861451
256100240010.001, 59869.6163528133, 59869.6474639542
256100250010.001, 59869.6488181222, 59869.6800565781
256100260010.001, 59869.6816885241, 59869.7128575356
256100270010.001, 59869.7165149465, 59869.7475682171
256100280010.001, 59869.7492117372, 59869.7803460265
256100290010.001, 59869.7817001944, 59869.8129502246
256100300010.001, 59869.8143043926, 59869.8455544228
256100310010.001, 59869.8468970167, 59869.8781586211
256100320010.001, 59869.8796864003, 59869.9109248565
256100330010.001, 59869.9122790245, 59869.9435406289
256100340010.001, 59869.944906371, 59869.9761679754
256100350010.001, 59869.9778346437, 59870.008945785
256100360010.001, 59870.0106124533, 59870.0417120206
256100370010.001, 59870.0432397998, 59870.0744898303
256100380010.001, 59870.0758787205, 59870.1370709099
256100390010.001, 59870.1387723005, 59870.1698487198
256100400010.001, 59870.171226036, 59870.2024876409
256100410010.001, 59870.2041774574, 59870.2509599112
256100420010.001, 59870.2524992645, 59870.2837261474
256100430010.001, 59870.2851150377, 59870.316388217
256100440010.001, 59870.3181011817, 59870.3491660276
256100450010.001, 59870.350566492, 59870.3818165234
256100460010.001, 59870.3832169877, 59870.4144785933
256100470010.001, 59870.4158211872, 59870.4470712188
256100480010.001, 59870.4484948313, 59870.479744863
256100490010.001, 59870.4815041241, 59870.5125226742
256100500010.001, 59870.5142819353, 59870.5452889115
256100510010.001, 59870.54670095, 59870.6173723192
256500300010.001, 59880.2439654441, 59880.2655395312
256500310010.001, 59880.2672987915, 59880.3075650198
256500320010.001, 59880.3089770577, 59880.329821978
256500330010.001, 59880.331234016, 59880.3520789366
256500340010.001, 59880.3534909745, 59880.3743243214
256500350010.001, 59880.3758636742, 59880.4269516722
256500360010.001, 59880.4283868584, 59880.4492317809
256500370010.001, 59880.4506669672, 59880.4715118901
256500380010.001, 59880.4729586505, 59880.4937919998
256500390010.001, 59880.4955975568, 59880.5468591719
260600230010.001, 59989.3939989132, 59989.4148554113
260600240010.001, 59989.4161980049, 59989.4370313549
260600250010.001, 59989.4386517266, 59989.459392484
260600260010.001, 59989.4610012816, 59989.4817536131
260600270010.001, 59989.4833624107, 59989.5041031683
260600280010.001, 59989.5054341879, 59989.5262675383
260600290010.001, 59989.527621706, 59989.5484550565
260600300010.001, 59989.5500985764, 59989.5708161861
260600310010.001, 59989.5724712801, 59989.593177316
260600320010.001, 59989.5948324099, 59989.6301217915
260600330010.001, 59989.6316495706, 59989.6524829217
260600340010.001, 59989.6538486636, 59989.674693589
260600350010.001, 59989.6763602571, 59989.6970547194
